state,week,aqi_mean,aqi_p90,aqi_max,days_reported,state_raw,state_norm,state_abbr
WV,2021-06-05,40.32183908045977,59.20000000000002,87,87,West Virginia,West Virginia,WV
WV,2021-06-12,36.62222222222222,59.0,70,90,West Virginia,West Virginia,WV
WV,2021-06-19,43.02298850574713,57.400000000000006,87,87,West Virginia,West Virginia,WV
WV,2021-06-26,39.13253012048193,53.0,67,83,West Virginia,West Virginia,WV
WV,2021-07-03,34.51685393258427,52.0,67,89,West Virginia,West Virginia,WV
WV,2021-07-10,43.18390804597701,70.80000000000001,81,87,West Virginia,West Virginia,WV
WV,2021-07-17,36.25301204819277,52.8,58,83,West Virginia,West Virginia,WV
WV,2021-07-24,51.79545454545455,77.19999999999999,121,88,West Virginia,West Virginia,WV
WV,2021-07-31,53.229885057471265,72.20000000000002,97,87,West Virginia,West Virginia,WV
WV,2021-08-07,47.72727272727273,62.599999999999994,74,88,West Virginia,West Virginia,WV
WV,2021-08-14,42.13953488372093,59.5,73,86,West Virginia,West Virginia,WV
WV,2021-08-21,29.666666666666668,53.0,60,81,West Virginia,West Virginia,WV
WV,2021-08-28,46.575,61.0,90,80,West Virginia,West Virginia,WV
WV,2021-09-04,34.60227272727273,48.89999999999999,58,88,West Virginia,West Virginia,WV
WV,2021-09-11,36.22727272727273,49.0,57,88,West Virginia,West Virginia,WV
WV,2021-09-18,38.95454545454545,58.599999999999994,64,88,West Virginia,West Virginia,WV
WV,2021-09-25,33.438202247191015,52.2,59,89,West Virginia,West Virginia,WV
WV,2021-10-02,38.28409090909091,54.89999999999999,66,88,West Virginia,West Virginia,WV
WV,2021-10-09,28.375,37.10000000000001,55,80,West Virginia,West Virginia,WV
WV,2021-10-16,31.44047619047619,44.0,63,84,West Virginia,West Virginia,WV
WV,2021-10-23,32.78409090909091,43.3,57,88,West Virginia,West Virginia,WV
WV,2021-10-30,25.147727272727273,37.0,49,88,West Virginia,West Virginia,WV
WV,2021-11-06,31.58730158730159,53.0,66,63,West Virginia,West Virginia,WV
WV,2021-11-13,37.642857142857146,68.5,91,56,West Virginia,West Virginia,WV
WV,2021-11-20,28.444444444444443,50.500000000000014,76,54,West Virginia,West Virginia,WV
WV,2021-11-27,35.507936507936506,59.0,82,63,West Virginia,West Virginia,WV
WV,2021-12-04,33.03636363636364,67.4,93,55,West Virginia,West Virginia,WV
WV,2021-12-11,36.22222222222222,56.7,89,54,West Virginia,West Virginia,WV
WV,2021-12-18,34.32786885245902,56.0,93,61,West Virginia,West Virginia,WV
WV,2021-12-25,35.160714285714285,62.0,87,56,West Virginia,West Virginia,WV
WV,2022-01-01,35.839285714285715,55.5,78,56,West Virginia,West Virginia,WV
WV,2022-01-08,32.766666666666666,55.1,81,60,West Virginia,West Virginia,WV
WV,2022-01-15,39.83673469387755,58.60000000000001,89,49,West Virginia,West Virginia,WV
WV,2022-01-22,35.51020408163265,57.400000000000006,65,49,West Virginia,West Virginia,WV
WV,2022-01-29,44.540983606557376,61.0,93,61,West Virginia,West Virginia,WV
WV,2022-02-05,40.482142857142854,68.5,99,56,West Virginia,West Virginia,WV
WV,2022-02-12,39.27272727272727,67.6,77,55,West Virginia,West Virginia,WV
WV,2022-02-19,36.23728813559322,54.2,71,59,West Virginia,West Virginia,WV
WV,2022-02-26,33.84313725490196,54.0,71,51,West Virginia,West Virginia,WV
WV,2022-03-05,42.125,61.50000000000004,90,80,West Virginia,West Virginia,WV
WV,2022-03-12,39.611111111111114,60.10000000000001,74,90,West Virginia,West Virginia,WV
WV,2022-03-19,42.97674418604651,55.0,63,86,West Virginia,West Virginia,WV
WV,2022-03-26,35.86585365853659,47.0,55,82,West Virginia,West Virginia,WV
WV,2022-04-02,37.0,49.400000000000006,64,87,West Virginia,West Virginia,WV
WV,2022-04-09,34.98863636363637,42.3,58,88,West Virginia,West Virginia,WV
WV,2022-04-16,38.275862068965516,47.0,52,87,West Virginia,West Virginia,WV
WV,2022-04-23,37.694117647058825,54.0,58,85,West Virginia,West Virginia,WV
WV,2022-04-30,39.48837209302326,49.0,61,86,West Virginia,West Virginia,WV
WV,2022-05-07,35.70454545454545,47.3,58,88,West Virginia,West Virginia,WV
WV,2022-05-14,40.895348837209305,56.0,71,86,West Virginia,West Virginia,WV
WV,2022-05-21,42.8625,56.10000000000001,74,80,West Virginia,West Virginia,WV
WV,2022-05-28,30.5375,37.0,54,80,West Virginia,West Virginia,WV
WV,2022-06-04,44.47560975609756,58.0,87,82,West Virginia,West Virginia,WV
WV,2022-06-11,42.91139240506329,54.2,64,79,West Virginia,West Virginia,WV
WV,2022-06-18,48.79012345679013,73.0,108,81,West Virginia,West Virginia,WV
WV,2022-06-25,48.9277108433735,69.59999999999998,100,83,West Virginia,West Virginia,WV
WV,2022-07-02,42.81481481481482,54.0,74,81,West Virginia,West Virginia,WV
WV,2022-07-09,40.725,58.10000000000001,71,80,West Virginia,West Virginia,WV
WV,2022-07-16,43.74390243902439,54.0,74,82,West Virginia,West Virginia,WV
WV,2022-07-23,42.71604938271605,59.0,69,81,West Virginia,West Virginia,WV
WV,2022-07-30,37.475,52.0,76,80,West Virginia,West Virginia,WV
WV,2022-08-06,36.8780487804878,51.900000000000006,77,82,West Virginia,West Virginia,WV
WV,2022-08-13,34.9,48.0,53,80,West Virginia,West Virginia,WV
WV,2022-08-20,37.60493827160494,51.0,80,81,West Virginia,West Virginia,WV
WV,2022-08-27,40.50617283950617,53.0,59,81,West Virginia,West Virginia,WV
WV,2022-09-03,36.592592592592595,48.0,55,81,West Virginia,West Virginia,WV
WV,2022-09-10,28.728395061728396,39.0,52,81,West Virginia,West Virginia,WV
WV,2022-09-17,35.45,58.0,76,80,West Virginia,West Virginia,WV
WV,2022-09-24,34.41772151898734,52.2,61,79,West Virginia,West Virginia,WV
WV,2022-10-01,24.11111111111111,33.0,40,81,West Virginia,West Virginia,WV
WV,2022-10-08,27.746987951807228,39.0,52,83,West Virginia,West Virginia,WV
WV,2022-10-15,35.53947368421053,44.5,57,76,West Virginia,West Virginia,WV
WV,2022-10-22,30.123456790123456,42.0,64,81,West Virginia,West Virginia,WV
WV,2022-10-29,36.93975903614458,55.8,62,83,West Virginia,West Virginia,WV
WV,2022-11-05,31.07017543859649,52.4,58,57,West Virginia,West Virginia,WV
WV,2022-11-12,31.387755102040817,53.400000000000006,57,49,West Virginia,West Virginia,WV
WV,2022-11-19,29.53191489361702,52.0,66,47,West Virginia,West Virginia,WV
WV,2022-11-26,40.291666666666664,65.10000000000002,85,48,West Virginia,West Virginia,WV
WV,2022-12-03,30.20408163265306,49.000000000000014,63,49,West Virginia,West Virginia,WV
WV,2022-12-10,38.32142857142857,61.5,71,56,West Virginia,West Virginia,WV
WV,2022-12-17,28.46938775510204,45.60000000000002,71,49,West Virginia,West Virginia,WV
WV,2022-12-24,32.583333333333336,50.30000000000005,82,48,West Virginia,West Virginia,WV
WV,2022-12-31,36.36363636363637,61.0,88,55,West Virginia,West Virginia,WV
WV,2023-01-07,28.959183673469386,47.20000000000002,77,49,West Virginia,West Virginia,WV
WV,2023-01-14,39.38775510204081,61.400000000000006,81,49,West Virginia,West Virginia,WV
WV,2023-01-21,33.0,51.0,71,56,West Virginia,West Virginia,WV
WV,2023-01-28,28.84090909090909,54.0,61,44,West Virginia,West Virginia,WV
WV,2023-02-04,36.666666666666664,56.60000000000001,67,48,West Virginia,West Virginia,WV
WV,2023-02-11,38.98148148148148,60.7,74,54,West Virginia,West Virginia,WV
WV,2023-02-18,32.02040816326531,52.40000000000002,76,49,West Virginia,West Virginia,WV
WV,2023-02-25,33.520833333333336,49.20000000000002,58,48,West Virginia,West Virginia,WV
WV,2023-03-04,39.83582089552239,54.0,64,67,West Virginia,West Virginia,WV
WV,2023-03-11,36.46835443037975,45.2,57,79,West Virginia,West Virginia,WV
WV,2023-03-18,38.50617283950617,50.0,59,81,West Virginia,West Virginia,WV
WV,2023-03-25,38.75609756097561,54.0,64,82,West Virginia,West Virginia,WV
WV,2023-04-01,45.2125,53.0,74,80,West Virginia,West Virginia,WV
WV,2023-04-08,39.88607594936709,53.0,74,79,West Virginia,West Virginia,WV
WV,2023-04-15,53.734939759036145,79.39999999999999,129,83,West Virginia,West Virginia,WV
WV,2023-04-22,49.50617283950617,77.0,105,81,West Virginia,West Virginia,WV
WV,2023-04-29,41.48101265822785,54.0,64,79,West Virginia,West Virginia,WV
WV,2023-05-06,33.69135802469136,47.0,55,81,West Virginia,West Virginia,WV
WV,2023-05-13,47.4375,67.0,90,80,West Virginia,West Virginia,WV
WV,2023-05-20,43.36585365853659,52.0,69,82,West Virginia,West Virginia,WV
WV,2023-05-27,48.3855421686747,62.0,80,83,West Virginia,West Virginia,WV
WV,2023-06-03,57.2962962962963,87.0,115,81,West Virginia,West Virginia,WV
WV,2023-06-10,61.2962962962963,83.0,135,81,West Virginia,West Virginia,WV
WV,2023-06-17,53.06024096385542,78.8,96,83,West Virginia,West Virginia,WV
WV,2023-06-24,43.575,70.10000000000001,100,80,West Virginia,West Virginia,WV
WV,2023-07-01,71.2948717948718,166.89999999999998,213,78,West Virginia,West Virginia,WV
WV,2023-07-08,46.467532467532465,58.400000000000006,100,77,West Virginia,West Virginia,WV
WV,2023-07-15,43.917808219178085,58.0,84,73,West Virginia,West Virginia,WV
WV,2023-07-22,52.05194805194805,90.4,114,77,West Virginia,West Virginia,WV
WV,2023-07-29,48.048780487804876,64.0,80,82,West Virginia,West Virginia,WV
WV,2023-08-05,44.62820512820513,60.3,77,78,West Virginia,West Virginia,WV
WV,2023-08-12,37.40506329113924,46.0,61,79,West Virginia,West Virginia,WV
WV,2023-08-19,37.28048780487805,57.80000000000001,68,82,West Virginia,West Virginia,WV
WV,2023-08-26,42.532467532467535,62.400000000000006,77,77,West Virginia,West Virginia,WV
WV,2023-09-02,34.97435897435897,46.0,52,78,West Virginia,West Virginia,WV
WV,2023-09-09,41.9277108433735,54.0,68,83,West Virginia,West Virginia,WV
WV,2023-09-16,34.358024691358025,44.0,52,81,West Virginia,West Virginia,WV
WV,2023-09-23,37.45569620253165,47.2,56,79,West Virginia,West Virginia,WV
WV,2023-09-30,25.414634146341463,40.0,52,82,West Virginia,West Virginia,WV
WV,2023-10-07,35.734177215189874,49.0,64,79,West Virginia,West Virginia,WV
WV,2023-10-14,32.641975308641975,45.0,53,81,West Virginia,West Virginia,WV
WV,2023-10-21,25.419753086419753,35.0,51,81,West Virginia,West Virginia,WV
WV,2023-10-28,33.8125,45.300000000000026,54,80,West Virginia,West Virginia,WV
WV,2023-11-04,27.033333333333335,47.2,66,60,West Virginia,West Virginia,WV
WV,2023-11-11,43.57692307692308,65.0,81,52,West Virginia,West Virginia,WV
WV,2023-11-18,39.808510638297875,61.199999999999996,87,47,West Virginia,West Virginia,WV
WV,2023-11-25,34.91489361702128,54.4,62,47,West Virginia,West Virginia,WV
WV,2023-12-02,39.568627450980394,55.0,93,51,West Virginia,West Virginia,WV
WV,2023-12-09,33.270833333333336,49.0,71,48,West Virginia,West Virginia,WV
WV,2023-12-16,33.25,55.300000000000004,74,48,West Virginia,West Virginia,WV
WV,2023-12-23,36.21818181818182,59.0,73,55,West Virginia,West Virginia,WV
WV,2023-12-30,25.229166666666668,44.20000000000006,64,48,West Virginia,West Virginia,WV
WV,2024-01-06,31.25,49.0,60,52,West Virginia,West Virginia,WV
WV,2024-01-13,28.49056603773585,51.0,61,53,West Virginia,West Virginia,WV
WV,2024-01-20,36.729166666666664,52.60000000000001,62,48,West Virginia,West Virginia,WV
WV,2024-01-27,38.5,63.7,97,54,West Virginia,West Virginia,WV
WV,2024-02-03,27.055555555555557,44.500000000000014,61,54,West Virginia,West Virginia,WV
WV,2024-02-10,42.75925925925926,59.7,69,54,West Virginia,West Virginia,WV
WV,2024-02-17,38.370370370370374,51.0,61,54,West Virginia,West Virginia,WV
WV,2024-02-24,44.1551724137931,64.60000000000001,76,58,West Virginia,West Virginia,WV
WV,2024-03-02,39.32786885245902,60.0,67,61,West Virginia,West Virginia,WV
WV,2024-03-09,31.573170731707318,43.0,51,82,West Virginia,West Virginia,WV
WV,2024-03-16,40.08433734939759,55.0,67,83,West Virginia,West Virginia,WV
WV,2024-03-23,36.03703703703704,48.0,57,81,West Virginia,West Virginia,WV
WV,2024-03-30,39.97530864197531,51.0,58,81,West Virginia,West Virginia,WV
WV,2024-04-06,35.641975308641975,49.0,55,81,West Virginia,West Virginia,WV
WV,2024-04-13,40.4320987654321,52.0,55,81,West Virginia,West Virginia,WV
WV,2024-04-20,44.7375,58.0,84,80,West Virginia,West Virginia,WV
WV,2024-04-27,42.45783132530121,54.0,64,83,West Virginia,West Virginia,WV
WV,2024-05-04,46.03703703703704,58.0,77,81,West Virginia,West Virginia,WV
WV,2024-05-11,35.333333333333336,46.0,52,81,West Virginia,West Virginia,WV
WV,2024-05-18,36.69135802469136,45.0,52,81,West Virginia,West Virginia,WV
WV,2024-05-25,49.0625,61.300000000000026,97,80,West Virginia,West Virginia,WV
WV,2024-06-01,41.294871794871796,49.3,67,78,West Virginia,West Virginia,WV
WV,2024-06-08,40.0,51.0,84,80,West Virginia,West Virginia,WV
WV,2024-06-15,43.2,54.0,100,80,West Virginia,West Virginia,WV
WV,2024-06-22,57.170731707317074,70.9,87,82,West Virginia,West Virginia,WV
WV,2024-06-29,46.27710843373494,56.0,61,83,West Virginia,West Virginia,WV
WV,2024-07-06,39.666666666666664,49.0,54,81,West Virginia,West Virginia,WV
WV,2024-07-13,49.723684210526315,67.0,87,76,West Virginia,West Virginia,WV
WV,2024-07-20,48.896103896103895,58.400000000000006,74,77,West Virginia,West Virginia,WV
WV,2024-07-27,51.44444444444444,67.0,87,81,West Virginia,West Virginia,WV
WV,2024-08-03,45.57142857142857,57.400000000000006,87,77,West Virginia,West Virginia,WV
WV,2024-08-10,44.97435897435897,62.3,101,78,West Virginia,West Virginia,WV
WV,2024-08-17,43.60493827160494,55.0,72,81,West Virginia,West Virginia,WV
WV,2024-08-24,42.625,71.0,90,80,West Virginia,West Virginia,WV
WV,2024-08-31,56.78313253012048,76.39999999999999,93,83,West Virginia,West Virginia,WV
WV,2024-09-07,36.95061728395062,48.0,64,81,West Virginia,West Virginia,WV
WV,2024-09-14,44.135802469135804,58.0,97,81,West Virginia,West Virginia,WV
WV,2024-09-21,40.36708860759494,52.400000000000006,67,79,West Virginia,West Virginia,WV
WV,2024-09-28,29.04,39.0,64,75,West Virginia,West Virginia,WV
WV,2024-10-05,30.4025974025974,46.400000000000006,54,77,West Virginia,West Virginia,WV
WV,2024-10-12,37.1875,49.0,55,80,West Virginia,West Virginia,WV
WV,2024-10-19,31.460526315789473,48.5,61,76,West Virginia,West Virginia,WV
WV,2024-10-26,41.9125,53.0,64,80,West Virginia,West Virginia,WV
WV,2024-11-02,40.142857142857146,56.400000000000006,67,77,West Virginia,West Virginia,WV
WV,2024-11-09,35.05555555555556,54.10000000000001,83,54,West Virginia,West Virginia,WV
WV,2024-11-16,26.88679245283019,46.00000000000002,74,53,West Virginia,West Virginia,WV
WV,2024-11-23,29.35593220338983,54.2,58,59,West Virginia,West Virginia,WV
WV,2024-11-30,33.851851851851855,44.0,60,54,West Virginia,West Virginia,WV
WV,2024-12-07,31.814814814814813,50.80000000000001,57,54,West Virginia,West Virginia,WV
WV,2024-12-14,39.3,55.1,74,60,West Virginia,West Virginia,WV
WV,2024-12-21,34.907407407407405,54.7,58,54,West Virginia,West Virginia,WV
WV,2024-12-28,42.76,59.0,74,50,West Virginia,West Virginia,WV
WV,2025-01-04,25.566037735849058,36.0,46,53,West Virginia,West Virginia,WV
WV,2025-01-11,42.183673469387756,67.4,71,49,West Virginia,West Virginia,WV
WV,2025-01-18,42.734693877551024,58.0,63,49,West Virginia,West Virginia,WV
WV,2025-01-25,42.0,56.0,63,53,West Virginia,West Virginia,WV
WV,2025-02-01,33.958333333333336,43.0,49,48,West Virginia,West Virginia,WV
WV,2025-02-08,38.642857142857146,55.5,75,56,West Virginia,West Virginia,WV
WV,2025-02-15,38.86666666666667,52.1,74,60,West Virginia,West Virginia,WV
WV,2025-02-22,39.283018867924525,52.800000000000004,64,53,West Virginia,West Virginia,WV
WV,2025-03-01,41.232142857142854,59.0,64,56,West Virginia,West Virginia,WV
WV,2025-03-08,37.73972602739726,47.0,57,73,West Virginia,West Virginia,WV
WV,2025-03-15,53.22784810126582,65.2,97,79,West Virginia,West Virginia,WV
WV,2025-03-22,36.8780487804878,45.80000000000001,61,82,West Virginia,West Virginia,WV
WV,2025-03-29,42.58227848101266,60.2,68,79,West Virginia,West Virginia,WV
WV,2025-04-05,33.81818181818182,43.0,55,77,West Virginia,West Virginia,WV
WV,2025-04-12,36.7,45.0,51,80,West Virginia,West Virginia,WV
WV,2025-04-19,46.9873417721519,64.0,77,79,West Virginia,West Virginia,WV
WV,2025-04-26,44.50617283950617,64.0,77,81,West Virginia,West Virginia,WV
WV,2025-05-03,39.629629629629626,49.0,58,81,West Virginia,West Virginia,WV
WV,2025-05-10,36.40963855421687,45.0,54,83,West Virginia,West Virginia,WV
WV,2025-05-17,40.61333333333334,54.60000000000001,97,75,West Virginia,West Virginia,WV
WV,2025-05-24,30.973684210526315,41.0,46,76,West Virginia,West Virginia,WV
WV,2025-05-31,34.49382716049383,44.0,53,81,West Virginia,West Virginia,WV
WV,2025-06-07,53.12676056338028,73.0,98,71,West Virginia,West Virginia,WV
WV,2025-06-14,52.84,77.0,105,75,West Virginia,West Virginia,WV
WV,2025-06-21,35.36708860759494,48.2,56,79,West Virginia,West Virginia,WV
WV,2025-06-28,48.38157894736842,63.0,69,76,West Virginia,West Virginia,WV
WV,2025-07-05,42.82142857142857,52.2,61,28,West Virginia,West Virginia,WV
WV,2025-07-12,37.714285714285715,44.4,45,7,West Virginia,West Virginia,WV
WV,2025-07-19,29.428571428571427,31.4,32,7,West Virginia,West Virginia,WV
WV,2025-07-26,35.714285714285715,37.8,39,7,West Virginia,West Virginia,WV
WV,2025-08-02,33.0,38.0,38,7,West Virginia,West Virginia,WV
WV,2025-08-09,38.333333333333336,42.0,44,6,West Virginia,West Virginia,WV
WV,2025-08-16,33.857142857142854,41.0,44,7,West Virginia,West Virginia,WV
WV,2025-08-23,36.57142857142857,42.4,43,7,West Virginia,West Virginia,WV
WV,2025-08-30,35.714285714285715,40.0,43,7,West Virginia,West Virginia,WV
WV,2025-09-06,36.0,36.0,36,1,West Virginia,West Virginia,WV
WI,2021-01-02,68.84375,80.9,84,32,Wisconsin,Wisconsin,WI
WI,2021-01-09,54.964285714285715,72.0,84,112,Wisconsin,Wisconsin,WI
WI,2021-01-16,55.09649122807018,72.7,87,114,Wisconsin,Wisconsin,WI
WI,2021-01-23,31.256637168141594,48.599999999999994,56,113,Wisconsin,Wisconsin,WI
WI,2021-01-30,42.85840707964602,61.0,68,113,Wisconsin,Wisconsin,WI
WI,2021-02-06,40.80733944954128,58.0,89,109,Wisconsin,Wisconsin,WI
WI,2021-02-13,39.632075471698116,54.5,66,106,Wisconsin,Wisconsin,WI
WI,2021-02-20,54.4811320754717,93.5,113,106,Wisconsin,Wisconsin,WI
WI,2021-02-27,53.527272727272724,76.0,92,110,Wisconsin,Wisconsin,WI
WI,2021-03-06,45.50442477876106,58.8,72,113,Wisconsin,Wisconsin,WI
WI,2021-03-13,49.61538461538461,69.4,95,117,Wisconsin,Wisconsin,WI
WI,2021-03-20,40.65833333333333,55.0,65,120,Wisconsin,Wisconsin,WI
WI,2021-03-27,38.16774193548387,56.599999999999994,67,155,Wisconsin,Wisconsin,WI
WI,2021-04-03,44.55778894472362,56.0,93,199,Wisconsin,Wisconsin,WI
WI,2021-04-10,48.33168316831683,78.0,109,202,Wisconsin,Wisconsin,WI
WI,2021-04-17,30.60891089108911,44.0,55,202,Wisconsin,Wisconsin,WI
WI,2021-04-24,43.32512315270936,56.0,64,203,Wisconsin,Wisconsin,WI
WI,2021-05-01,41.32835820895522,52.0,64,201,Wisconsin,Wisconsin,WI
WI,2021-05-08,36.19900497512438,46.0,54,201,Wisconsin,Wisconsin,WI
WI,2021-05-15,40.66502463054187,53.80000000000001,71,203,Wisconsin,Wisconsin,WI
WI,2021-05-22,52.89655172413793,74.0,100,203,Wisconsin,Wisconsin,WI
WI,2021-05-29,36.118226600985224,48.80000000000001,87,203,Wisconsin,Wisconsin,WI
WI,2021-06-05,67.45812807881774,100.0,133,203,Wisconsin,Wisconsin,WI
WI,2021-06-12,54.437185929648244,80.0,126,199,Wisconsin,Wisconsin,WI
WI,2021-06-19,51.65841584158416,84.0,119,202,Wisconsin,Wisconsin,WI
WI,2021-06-26,40.37688442211055,52.0,64,199,Wisconsin,Wisconsin,WI
WI,2021-07-03,37.54187192118226,52.0,66,203,Wisconsin,Wisconsin,WI
WI,2021-07-10,39.93103448275862,61.0,79,203,Wisconsin,Wisconsin,WI
WI,2021-07-17,44.66009852216749,60.0,81,203,Wisconsin,Wisconsin,WI
WI,2021-07-24,59.01970443349754,85.60000000000002,136,203,Wisconsin,Wisconsin,WI
